price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
2.25E+05,390,3,2.5,1020,2,0,2004,0
2.55E+05,359,2,2,1360,1,0,1974,2003
161700,154,4,1.75,1720,1,0,1974,0
3.36E+05,397,3,3,1790,1,0,1988,0
410500,295,3,1,1150,1,0,1954,0
502700,314,4,3.5,2710,2,0,1968,0
5.05E+05,265,3,2.5,2400,1,0,1977,0
2.50E+05,349,3,1,1660,1.5,0,1910,0
5.70E+05,476,3,1,1660,1.5,0,1910,0
349900,441,4,2.5,2290,2,0,1994,0
4.65E+05,342,3,2.5,2870,2,0,1988,0
6.25E+05,149,4,3.25,4240,2,0,1989,0
6.55E+05,414,3,1.75,1800,1,0,1952,0
4.69E+05,450,4,1.75,2960,1,0,1946,0
3.55E+05,281,3,2.25,1980,1,0,1964,0
5.96E+05,419,3,2.5,1730,2,0,2001,0
7.90E+05,456,4,2.5,3020,2,0,1986,2007
8.85E+05,280,4,2.25,4470,2,0,1991,0
1.03E+06,254,4,3.25,2830,2,0,1912,2012
7.10E+05,457,4,1.75,2120,1,0,1941,0
428040,225,3,2.5,2150,2,0,1988,0
1.37E+06,468,5,2.25,3510,1,0,1959,0
5.46E+05,155,2,1,970,1,0,1924,0
5.40E+05,214,4,1,1360,1.5,0,1951,0
4.35E+05,250,3,2.5,1470,1,0,1985,0
5.40E+05,460,4,2.25,3040,1,0,1984,0
2.84E+05,316,2,1,860,1,0,1918,0
2.08E+05,194,2,1,820,1,0,1942,0
3.15E+05,336,3,1.75,1900,1,0,1977,0
417500,211,2,1,1330,1,0,1910,0
3.45E+05,259,3,1.75,1240,1,0,1978,0
3.75E+05,244,3,2.5,1330,3,0,2004,0
389800,173,3,1.75,1880,1,0,1959,0
4.75E+05,462,3,1.75,1890,1,0,1973,0
5.69E+05,127,4,2.25,2250,2,0,1980,0
9.85E+05,454,5,4.25,4650,2,0,1999,0
5.32E+05,393,3,2.5,1830,2,0,1987,0
2.80E+05,222,2,1,720,1,0,1951,0
4.35E+05,412,4,2,1960,1,0,1963,0
2.23E+05,439,3,1,1220,1,0,1952,0
3.90E+05,379,2,1,1800,1,0,1947,1977
3.15E+05,299,3,1.75,1340,1,0,1981,0
6.12E+05,286,3,3,1740,1,0,1982,0
5.91E+05,132,3,1.75,1680,1,0,1922,0
8.00E+05,191,4,2.25,3220,2,0,1968,0
2.25E+05,386,3,2,1610,1,0,1990,0
589900,127,2,3,3160,2,0,1993,0
5.65E+05,329,4,2.5,2520,1,0,1979,0
6.50E+05,414,3,1.5,2120,1,0,1940,0
4.99E+05,260,3,2.5,2090,2,0,1951,1977
2.80E+05,134,3,1,1330,1.5,0,1959,0
649950,392,3,2.5,2420,1,0,1944,0
4.20E+05,189,3,1.75,1510,1,0,1954,0
319990,348,4,2.5,2120,2,0,2003,0
2.65E+05,223,3,2,1850,1,0,1992,0
4.82E+05,418,3,1.75,2300,1,0,1984,0
4.52E+05,216,3,2.25,2600,1,0,1956,0
1.49E+06,198,4,4.25,5180,2,0,1998,0
3.75E+05,232,2,1,1810,1.5,0,1943,0
5.88E+05,183,5,3,2190,2,0,1940,0
6.35E+05,478,4,2.5,2500,2,0,1998,0
280500,183,4,2.5,1890,2,0,1997,0
210500,267,2,1.75,2040,1,0,1985,0
196500,268,3,2,1310,1,0,1979,0
1.40E+06,124,5,3.5,4010,2,0,1971,0
4.75E+05,401,3,1.75,1780,1,0,1977,0
5.50E+05,488,3,2.5,1980,2,0,1987,0
1.58E+06,140,3,3.25,3690,2,0,2007,0
2.40E+05,476,3,1.75,1540,1,0,1991,0
2.72E+05,483,3,1,1130,1.5,0,1934,0
408506,447,3,2.75,2480,1.5,0,2000,0
6.40E+05,229,3,2.5,2580,2,0,1991,0
3.16E+05,133,4,2.5,2010,2,0,1995,0
2.99E+05,231,4,2,2320,1,0,1943,2014
447500,428,2,2.25,1180,2,0,2004,0
736500,124,4,2.5,3180,2,0,2000,0
6.65E+05,208,4,2,2970,2,0,1924,1985
7.07E+05,478,5,2.5,3050,1,0,1975,0
2.15E+05,240,4,1.75,1630,1,0,1959,0
2.75E+05,344,3,2.25,1620,2,0,1989,0
6.48E+05,448,4,2.25,2170,2,0,1983,0
4.15E+05,300,4,2.5,2150,2,0,1987,0
6.90E+05,322,3,2,1770,3,0,1999,0
3.20E+05,266,4,2.75,2110,1,0,1979,0
7.50E+05,244,3,1.75,1590,1,0,1956,0
3.55E+05,180,3,2.25,1370,3,0,2005,0
2.46E+05,127,3,1.75,1390,1,0,1975,0
1.16E+06,273,3,1.75,1640,1,0,1968,0
7.44E+05,156,3,2.5,2670,2,0,1986,0
1.21E+06,253,3,3.75,5400,2,0,1997,0
2.17E+05,343,3,2,1690,1,0,1977,0
5.83E+05,189,3,2.5,2600,2,0,1998,0
5.15E+05,314,2,1.5,1400,1,0,1904,0
5.94E+05,442,4,1.75,2140,1,0,1965,0
303100,294,3,1.5,1640,1,0,1952,0
4.30E+05,282,3,1.75,1720,1,0,1970,0
7.08E+05,341,5,3.25,3060,2,0,2004,0
2.21E+05,224,3,1,1150,1,0,1959,0
3.25E+05,447,3,2.5,2000,2,0,1998,0
1295650,174,0,0,4810,2,0,1990,0
3.85E+05,414,3,1.75,1560,1,0,1944,0
359500,450,3,2.5,2070,2,0,2013,0
4.33E+05,218,3,2,1920,1,0,1984,0
5.25E+05,446,2,1,1000,1,0,1948,0
356200,202,3,2,1690,1,0,1928,0
5.95E+05,209,4,2,3090,1,0,1974,0
5.60E+05,257,4,1.5,1790,1,0,1923,0
2.18E+06,341,4,3,4750,1.5,0,1976,0
5.13E+05,299,4,2,2090,1,0,1951,0
3.65E+05,201,2,1,680,1,0,1901,0
3.68E+05,188,4,1.75,2100,1,0,1964,0
8.70E+05,175,4,2.75,2840,1.5,0,1912,0
2.25E+05,204,3,2.25,1470,1,0,1984,0
1.39E+06,475,4,4.5,4490,2,0,1998,0
1.77E+05,169,3,1.75,1150,1,0,1983,0
4.65E+05,391,3,1.5,1460,1,0,1956,0
7.50E+05,269,4,2.75,3150,1,0,1976,0
1.49E+05,264,3,1,1090,1,0,1969,0
6.05E+05,159,3,2.5,2670,2,0,1981,0
7.25E+05,296,3,2,2110,1.5,0,1927,0
413900,264,4,2.25,1770,2,0,2007,0
199950,211,3,1.5,1510,1,0,1938,0
4.00E+05,266,1,1,530,1,0,1949,0
8.70E+05,223,3,1.5,2420,2,0,1925,0
2.92E+05,155,5,2.5,2490,1,0,1989,0
2.25E+05,131,3,1,990,1,0,1966,0
466750,439,4,2,1730,2,0,1957,0
3.30E+05,446,2,1.5,1440,1,0,1978,0
7.70E+05,274,7,2.25,3260,2,0,1967,0
802500,408,4,2.25,1950,1,0,1957,0
378800,198,5,2.5,2740,2,0,2005,0
7.95E+05,485,3,2.75,2940,2,0,1997,0
4.60E+05,476,3,2,1200,1,0,1955,0
5.67E+05,352,3,2.5,2070,2,0,1986,0
209950,202,3,1.75,1570,1,0,1981,0
4.15E+05,139,2,1,1050,1,0,1943,0
424500,348,4,1.5,1830,1,0,1967,0
2.61E+05,489,2,1,970,1,0,1941,0
3.65E+05,238,3,2.5,2200,2,0,1987,0
6.31E+05,462,4,2,1930,1.5,0,1911,0
3.80E+06,181,5,5.5,7050,1,0,1978,0
5.84E+05,280,3,2.5,1790,2,0,1992,0
3.10E+05,209,3,1.75,1560,1,0,1974,0
7.17E+05,435,4,2.5,2780,2,0,1992,0
6.67E+05,166,3,1.5,1720,2,0,1907,0
1.90E+05,363,3,1,1640,1,0,1939,0
4.30E+05,167,3,2,1730,1,0,1978,0
2.13E+05,478,2,1,740,1,0,1951,0
4.75E+05,279,3,2.5,2280,1,0,1990,0
6.49E+05,432,2,2.75,2090,2,0,1988,0
7.15E+05,156,3,2.5,2550,2,0,1990,0
8.45E+05,441,4,3.5,3350,1,0,1992,0
3.90E+05,313,3,2.5,2770,1,0,1980,2004
3.90E+05,266,4,3,2860,1,0,1983,0
3.28E+05,209,4,1.75,1990,1,0,1978,0
239999,338,3,2.75,1740,1,0,1967,0
2.25E+05,293,3,2,1460,1,0,1968,0
9.20E+05,288,3,1.75,3670,1,0,1979,0
9.40E+05,440,4,2.75,3270,2,0,1995,0
4.65E+05,485,3,1,1210,1,0,1949,0
2.41E+05,181,3,2,1770,1,0,1986,0
307550,159,4,2.5,1980,2,0,2003,0
4.90E+05,303,4,2.5,2650,1,0,1976,0
6.47E+05,131,4,2.5,3040,2,0,1999,0
7.80E+05,238,4,2.75,3640,1.5,0,1999,0
517500,317,3,2.5,1810,2,0,1992,0
2.95E+05,168,3,2,1380,1,0,1966,0
5.60E+05,337,4,1.5,1810,2,0,1926,0
319450,308,5,2,2250,1.5,0,1930,0
1.50E+06,345,4,3.25,3860,2,0,2005,0
3.40E+05,261,4,3,2380,1,0,1999,0
249950,226,3,1,1370,1,0,1958,0
499950,163,3,1,1830,1.5,0,1926,0
1.04E+06,182,4,1.75,1440,1,0,1967,0
7.50E+05,411,4,2.5,2510,1,0,1977,0
8.75E+05,446,4,2.5,3230,2,0,2006,0
6.78E+05,468,3,1.75,1670,1,0,1967,0
3.60E+05,209,2,1,780,1,0,1920,0
354900,265,3,1,1720,1,0,1971,0
6.32E+05,238,5,2.5,2260,1,0,1967,0
3.50E+05,351,3,1.75,1480,1,0,1957,0
9.90E+05,210,3,4,2550,2,0,1940,2003
1.65E+06,369,4,3.25,3920,3,0,2002,0
4.81E+05,187,4,2.5,2286,2,0,2002,0
4.85E+05,174,3,2.5,1500,1,0,1920,0
4.77E+05,467,3,2.5,1740,2,0,1992,0
5.60E+05,209,5,2.5,2880,1,0,1966,0
6.00E+05,320,6,3,2600,1,0,1963,0
622500,163,5,2.75,3320,2,0,1975,0
4.10E+05,483,2,2.25,1660,2,0,1974,0
318200,456,3,2.5,1990,2,0,2010,0
2.89E+05,155,3,2,1680,1,0,1993,0
2.63E+05,139,3,1.75,1570,2,0,1982,0
2.40E+05,155,3,1,1150,1,0,1957,0
281500,461,3,1,1270,1,0,1953,0
587206,170,3,3.5,1890,2,0,1999,0
4.82E+05,210,2,2.25,1350,2,0,2000,0
4.85E+05,433,3,1.75,1650,1,0,1967,0
3.09E+05,407,3,2.5,1450,2,0,1990,0
2.21E+05,169,3,2.25,1640,1,0,1984,0
7.00E+05,132,3,2.5,2030,2,0,1975,0
411500,271,5,3,2420,1,0,1929,1969
2.85E+05,300,4,3.5,2770,2,0,1940,2015
3.95E+05,155,4,3,1980,1,0,1983,0
237950,189,2,1.75,1460,1,0,1987,0
6.80E+05,433,3,2.5,1610,1,0,1981,0
199950,359,2,1,1010,1,0,1961,0
7.65E+05,345,4,3.5,2760,2,0,1926,2014
5.15E+05,127,2,1,1060,1,0,1926,0
4.70E+05,166,3,1.5,1510,1,0,1956,0
3.30E+05,231,2,1,880,1,0,1937,0
2.84E+05,421,3,2.5,2150,1,0,1968,0
2.95E+05,254,3,2.5,1660,1,0,1999,0
5.55E+05,453,4,2.5,2160,1,0,1981,2003
3.50E+05,217,3,1,1370,1.5,0,1949,0
2.40E+05,336,3,2.25,1460,1,0,1986,0
419900,399,3,1.5,1450,1,0,1955,0
5.28E+05,484,3,2,1560,1,0,1924,0
4.81E+05,434,4,2.5,2480,1,0,1963,0
304700,159,2,1,740,1,0,1949,0
7.15E+05,399,4,2.5,2927,2,0,1998,0
738950,231,4,2.75,2260,1,0,1956,1989
2.15E+05,294,3,1.5,1240,1,0,1966,0
3.00E+05,141,6,2,2040,1,0,1943,0
3.46E+05,173,3,1.75,1270,1,0,1950,0
4.73E+05,450,4,3.5,4370,2,0,1996,0
5.00E+05,369,3,1.75,1700,1,0,1952,0
7.50E+05,267,2,1.5,1300,1,0,1943,0
519900,139,4,2,1820,1,0,1967,0
378500,230,2,1,880,1,0,1949,0
314500,126,3,1.75,1870,1,0,1957,0
499950,483,3,1.5,1350,1,0,1968,0
1.74E+06,336,5,3.5,4870,2.5,0,1929,0
6.30E+05,476,3,2.5,2460,2,0,1999,0
3.60E+05,173,4,1.5,1720,1,0,1953,0
4.60E+05,145,2,1.5,2730,1,0,1976,0
3.61E+05,141,3,1,1100,1.5,0,1922,0
713400,190,3,2.25,1810,1,0,1959,1991
4.45E+05,300,2,1,930,1,0,1918,0
3.05E+05,133,4,1.5,1590,1,0,1966,0
1.43E+06,427,3,2.75,2710,1.5,0,1975,0
2.22E+05,478,3,1,1460,1,0,1962,0
5.10E+05,411,5,3.25,3400,2,0,2005,0
5.00E+05,154,5,3,2920,2,0,2003,0
6.05E+05,135,2,1,910,1,0,1909,0
3.93E+05,231,3,2,1320,2,0,1981,0
7.25E+05,175,4,2.5,2490,2,0,2000,0
3.20E+05,187,3,1.75,2220,1,0,1950,0
2.10E+05,162,4,1.5,1130,1,0,1970,0
419900,209,4,2.5,2750,2,0,2005,0
4.10E+05,425,4,2.5,2240,2,0,2006,0
7.21E+05,349,3,2.25,2680,1,0,1963,0
6.05E+05,194,2,2,1270,1.5,0,1921,0
7.38E+05,336,3,1.75,1520,1.5,0,1936,0
7.25E+05,456,6,3,2480,2,0,1972,0
2.55E+05,230,2,1,960,1,0,1977,0
3.03E+05,443,3,2.25,1340,3,0,2009,0
394950,203,3,2.5,1090,1,0,1957,0
5.30E+05,244,4,3,2240,2,0,1949,0
4.75E+05,132,4,2.5,3740,1,0,2004,0
2.50E+05,167,4,2.5,1800,2,0,1998,0
1.80E+05,341,3,1,780,1,0,1920,0
443500,215,2,1,1330,1,0,1919,1940
3.90E+05,183,4,2,1900,1,0,2004,0
4.30E+05,415,4,1.75,1570,1,0,1975,0
4.60E+05,420,5,4.5,3100,2,0,1963,2000
6.60E+05,435,3,3.5,2740,2,0,2001,0
5.15E+05,209,3,1.75,1570,1,0,1974,0
482500,475,3,2,1330,1,0,1954,0
3.05E+05,152,2,1.5,1140,2,0,1988,0
8.35E+05,153,4,2.75,1550,1.5,0,1930,0
2.37E+05,337,3,2,1290,1,0,1998,0
4.45E+05,329,2,1.5,1510,2,0,1985,0
7.10E+05,460,4,2.5,2720,1,0,1955,0
1.80E+05,232,3,1,840,1,0,1945,0
280017,295,3,2.5,1850,2,0,1996,0
436500,180,4,2.5,2290,2,0,1988,0
1.26E+06,134,4,2.5,3200,2,0,2006,0
4.20E+05,351,3,2.25,1800,1,0,1959,0
2.05E+05,199,3,1,860,1,0,1944,0
5.70E+05,244,3,1.5,1980,1,0,1946,0
5.65E+05,191,4,1.75,2140,1,0,1948,0
2.87E+05,344,2,2.5,2410,1,0,1978,0
2.60E+05,265,4,1.75,1650,1,0,1977,0
4.70E+05,401,4,1.75,1650,1,0,1977,0
7.00E+05,247,3,2.5,2410,2,0,1989,0
2.49E+05,420,3,1.75,1520,1,0,1985,0
5.68E+05,159,3,1.75,2050,1,0,1977,0
5.00E+05,156,4,1,1720,1.5,0,1904,0
3.58E+05,329,5,2.5,2390,1,0,1980,0
2.25E+05,147,3,2.5,1680,2,0,1994,0
275500,421,3,1,1060,1,0,1981,0
4.95E+05,397,3,2.5,1860,2,0,2001,0
758800,449,5,2.25,1750,1,0,1940,0
2.80E+05,457,3,1.75,1480,1,0,1985,0
380500,420,3,2.5,1900,2,0,1994,0
3.20E+06,126,7,4.5,6210,2.5,0,1910,0
2.60E+05,167,3,1.75,1440,1,0,1958,0
6.30E+05,216,4,2.5,1910,3,0,2014,0
8.75E+05,231,3,2,2010,1,0,1915,0
457500,457,3,1,960,1.5,0,1927,0
9.00E+05,322,2,1,1240,1,0,1954,0
2.35E+05,300,2,2,870,1,0,1954,0
4.10E+05,177,3,2,1400,2,0,1981,0
3.55E+05,238,3,3,1850,1,0,1981,0
1.30E+06,156,4,4,4270,2,0,2004,0
467500,271,3,1.75,2260,1,0,1948,0
5.00E+05,328,4,4.5,2690,1.5,0,1949,0
9.95E+05,470,4,3.5,2780,2,0,1978,0
2.77E+05,238,3,1,1140,1,0,1956,0
6.30E+05,350,4,2.25,2900,2,0,1947,0
6.28E+05,324,5,2.75,2830,1,0,1960,0
6.55E+05,225,5,2.5,2560,2,0,1995,0
1.70E+05,386,2,1,1240,1,0,1950,0
352500,350,4,2.5,2100,1,0,1967,0
6.15E+05,414,4,2.75,3120,2,0,1997,0
1.65E+05,160,3,1,970,1,0,1965,0
243500,265,4,2.5,2300,2,0,1966,0
3.04E+05,217,2,1.5,950,2,0,2003,0
3.69E+05,288,3,1.5,2110,1,0,1959,0
779950,279,4,2.75,2990,2,0,2014,0
6.05E+05,182,4,2.25,2940,1,0,1961,0
292500,356,4,2.5,1860,2,0,1994,0
500007,446,2,1.75,1820,1,0,1950,0
449999,483,4,2.5,1950,2,0,2000,0
3.55E+05,177,4,2.5,1890,2,0,1996,0
2.58E+05,328,4,3,2710,1,0,1967,0
3.80E+05,169,4,2.25,2150,1,0,1963,0
6.50E+05,188,4,3,3720,1,0,2003,0
456500,498,4,2.5,2580,2,0,2003,0
259950,236,4,2,1540,1.5,0,1948,0
1.23E+05,182,2,1,1050,1.5,0,1964,0
5.20E+05,210,3,2.25,1210,3,0,2014,0
5.06E+05,470,4,2.25,2040,1,0,1963,0
4.25E+05,210,3,1,980,1.5,0,1926,0
4.38E+05,338,5,2.5,1990,2,0,1974,0
1.49E+06,393,4,2.5,2420,1,0,1967,0
3.75E+05,166,4,2,1240,1,0,1908,0
337500,483,3,2.25,1530,1,0,1968,0
3.00E+05,272,4,2.25,2080,1,0,1968,0
6.27E+05,208,5,3.25,3570,2,0,2005,0
1.40E+06,294,5,4.25,4230,2,0,2008,0
674725,496,4,2.5,2700,2,0,1988,0
3.25E+05,168,3,2.75,2200,1,0,1977,0
2.30E+05,456,5,2,1210,2,0,1982,0
4.85E+05,209,5,1.75,2140,1,0,1962,0
3.15E+05,265,4,2.5,2740,1.5,0,1993,0
5.60E+05,457,3,2.75,1370,3,0,2003,0
4.44E+05,223,4,3,2800,2,0,2002,0
3.25E+05,491,3,1.5,1060,1,0,1977,0
118125,258,2,1,790,1,0,1944,0
2.12E+05,378,2,1,790,1,0,1944,0
428900,432,4,2.5,2820,2,0,2006,0
5.10E+05,387,3,2,1850,1,0,1968,1998
4.16E+05,142,3,1.5,1110,1,0,1963,0
9.50E+05,281,4,3,3230,2,0,1999,0
2.04E+05,422,3,1.5,1460,1,0,1980,0
7.70E+06,285,6,8,12050,2.5,0,1910,1987
8.78E+05,279,4,2.5,3480,2,0,1995,0
1.05E+06,237,4,3,3560,3,0,1996,0
3.50E+05,394,2,1,840,1,0,1952,0
659500,160,3,1.75,1820,1,0,1957,0
3.95E+05,436,3,2.5,1630,1,0,1988,0
308950,188,4,2.5,1920,2,0,1994,0
4.10E+05,485,3,2,1750,1,0,1955,0
7.10E+05,288,4,3,2750,1,0,1966,0
1.75E+05,482,1,1,620,1,0,1976,0
508800,450,3,2,1720,1,0,1981,0
606400,281,3,3,1800,1.5,0,1929,0
245100,147,3,1.75,1300,1,0,1996,0
5.40E+05,485,3,2.5,1970,1,0,1981,0
4.15E+05,491,3,1.5,1740,1,0,1956,0
469500,369,4,2.75,1930,1,0,1980,0
1.95E+05,309,3,1.75,1190,1,0,1965,0
1.62E+06,278,4,3.25,4250,2,0,1996,0
1.45E+06,285,4,3.5,4360,2,0,1998,0
1.20E+06,302,3,2.5,3420,1,0,1991,0
1.07E+06,189,4,3.75,4260,2,0,2008,0
555500,491,2,1,920,1,0,1981,0
4.40E+05,496,3,1,1040,1,0,1950,0
4.85E+05,477,3,1,1260,1,0,1940,0
6.93E+05,150,3,2.5,2460,2,0,1996,0
2.95E+05,204,3,1,830,1,0,1942,1989
7.00E+05,453,3,2.5,2060,1,0,1976,0
767500,349,2,1.75,2210,1,0,1951,0
8.00E+05,334,6,4.25,5480,2,0,1991,0
4.40E+05,188,3,2,1860,2,0,1998,0
6.00E+05,301,3,2.5,1350,1,0,1997,0
1.16E+06,259,4,2.5,2790,2,0,1925,2000
5.06E+05,169,2,1,1570,1,0,1952,0
474950,434,4,1.75,2030,1,0,1975,0
6.54E+05,344,3,2.5,2570,1,0,1961,0
7.10E+05,253,2,1,1210,1,0,1942,0
6.20E+05,222,4,2.25,1530,1,0,1981,0
3.90E+05,300,3,2,1510,2,0,1984,0
5.50E+05,180,3,2.25,1720,1,0,1967,0
3.53E+05,274,3,1.75,2190,1,0,1953,0
4.65E+05,238,4,2.5,3030,1,0,1980,0
279900,392,3,2,1410,1,0,1990,0
7.00E+05,323,2,1.75,1679,2,0,2001,0
3.95E+05,169,4,1,1980,1,0,1968,0
3.75E+05,252,4,2.5,1900,2,0,1978,0
5.47E+05,167,4,1,1720,1.5,0,1926,0
5.25E+05,457,5,3.25,2480,2,0,1993,0
2.85E+05,169,3,1,1210,1.5,0,1901,0
5.70E+05,139,2,1.75,1540,1,0,1908,0
4.09E+05,447,3,2.5,2740,2,0,1991,0
2.60E+05,158,4,2.5,1811,2,0,2007,0
3.48E+05,258,4,2.5,2720,1,0,1987,0
3.89E+05,217,4,1,1520,1.5,0,1971,0
4.45E+05,350,4,2.75,2160,1,0,1976,0
4.00E+05,201,3,1.75,1390,1,0,1981,0
3.02E+05,257,4,2.5,1740,2,0,1999,0
7.98E+05,293,3,2.5,2849,2,0,2001,0
3.35E+05,204,2,1,1440,1,0,1950,0
5.85E+05,371,4,2.5,3000,2,0,2005,0
2.50E+06,482,4,4,3330,1,0,1961,0
5.55E+05,334,4,2.25,1720,1,0,1940,2014
3.10E+06,236,3,3,3920,2,1,1996,0
2.95E+05,413,3,2.5,1500,2,0,1994,0
2.65E+05,168,4,1.5,2050,1,0,1963,0
3.30E+05,369,4,2,1180,1,0,1965,0
2.86E+05,413,4,1.5,1600,2,0,1902,0
3.05E+05,454,3,2.5,1260,3,0,2009,0
9.70E+05,457,2,1,1290,1,0,1945,0
5.25E+05,468,4,2,2680,1,0,1966,0
3.55E+05,335,3,1.75,2370,1,0,1979,0
469950,282,5,2.5,2310,1,0,1975,0
4.35E+05,121,4,1,1450,1,0,1954,0
363500,264,4,2.5,2680,2,0,1990,0
5.95E+05,142,2,1.5,1030,1,0,1924,0
2.75E+05,315,3,1,1320,1,0,1955,0
2.95E+05,462,2,1,670,1,0,1942,0
3.45E+05,380,3,2.25,2670,2,0,1990,0
4.85E+05,181,3,2.25,2440,2,0,1991,0
1.25E+06,348,5,2.5,3370,2,0,2005,0
340500,393,2,1,940,1,0,1923,0
2.80E+05,282,3,1,1100,1,0,1948,0
449888,344,3,2.25,2520,2,0,1988,0
4.83E+05,300,2,1.75,1400,1,0,1927,0
445500,323,3,1.75,1880,1,0,1941,0
379900,167,5,3.5,2800,2,0,1995,0
599950,182,4,3.5,2500,2,0,2008,0
2.15E+05,281,3,1,810,1,0,1942,0
2.63E+05,198,3,2.5,1720,2,0,1987,0
5.65E+05,404,4,1,2170,1,0,1961,0
9.50E+05,131,5,3,4530,1.5,0,2003,0
3.95E+05,251,4,1,1440,1.5,0,1946,0
1.54E+06,363,4,3.25,2850,2,0,1908,2003
9.22E+05,301,4,2.5,2620,1,0,1941,0
3.30E+05,345,3,2.5,1676,2,0,1997,0
1.53E+06,405,4,3.75,5850,2,0,1990,0
3.23E+05,342,3,1.75,1910,1,0,2004,0
5.54E+05,190,2,2,1670,1,0,2004,0
5.00E+05,464,3,2,2050,1,0,1987,0
7.75E+05,497,5,3.5,3730,1,0,1990,0
3.40E+05,195,4,1.75,1800,1,0,1979,0
5.60E+05,460,4,1.75,2230,1,0,1985,0
3.04E+05,460,3,2.5,1670,2,0,2002,0
279900,310,3,1,1400,1,0,1962,0
3.15E+05,427,5,3,2110,2,0,2005,0
8.49E+05,171,4,2,2160,1.5,0,1928,0
3.25E+05,405,3,1.75,2420,1,0,1977,0
7.86E+05,268,4,3.5,3320,2,0,2005,0
3.84E+05,257,5,2.75,3220,2,0,1999,0
9.07E+05,327,3,1.5,1340,1.5,0,1927,0
7.00E+05,182,3,2.5,2490,2,0,1993,0
269500,237,3,2,1640,1,0,1991,0
2.69E+05,417,3,2.25,1420,1,0,1984,0
749950,314,4,2.5,3340,2,0,2005,0
3.25E+05,439,3,2.75,1580,2,0,2001,0
1.15E+06,156,3,1.5,2170,1,1,1979,0
4.06E+05,349,3,1.5,1370,1,0,1962,0
6.50E+05,156,4,2.5,2840,2,0,1990,0
2.95E+05,187,3,1.75,1940,1.5,0,1918,1985
3.75E+05,281,4,2,1757,1,0,1955,0
3.95E+05,422,2,1,980,1,0,1907,0
6.09E+05,364,6,3,2470,2,0,1982,0
5.10E+05,252,3,1.75,1610,1,0,1984,0
1.90E+05,149,3,2.25,1590,1,0,1978,0
2.50E+05,216,1,1,780,1,0,1922,1985
2.95E+05,310,3,1.5,720,1,0,1924,0
7.40E+05,475,3,1.5,1630,1.5,0,1927,0
3.23E+05,412,3,1,1590,2,0,1912,1984
7.13E+05,426,3,2.75,2310,2,0,2011,0
1.07E+06,308,3,1.75,2320,2,0,1939,0
4.60E+05,299,3,1.75,1660,2,0,1978,0
8.80E+05,461,3,1.75,2070,1.5,0,1920,0
5.85E+05,425,4,1.75,2500,1,0,1947,0
249950,141,2,1,940,1,0,1959,0
4.50E+05,310,3,2.5,1990,2,0,1990,0
4.50E+05,268,3,2.5,2620,2,0,1989,0
1.78E+06,371,4,3.25,3730,3,0,1985,0
3.50E+05,265,3,3.25,1600,3,0,1999,0
292500,448,3,2.5,2095,2,0,2008,0
8.79E+05,176,4,2.75,4230,2,0,1985,0
1.18E+06,162,4,2.5,3200,1.5,0,1948,0
584999,408,4,2.75,2050,1,0,1967,0
3.66E+05,323,4,2.75,2020,1,0,1961,0
987500,372,4,2.25,3270,1,0,1974,0
3.00E+05,446,3,1,1320,1,0,1959,0
2.99E+05,462,2,1.75,1270,1,0,1981,0
5.60E+05,194,4,1.75,1980,1.5,0,1931,0
6.95E+05,181,3,2.5,2620,2,0,1998,0
3.60E+05,338,4,1.75,1750,1,0,1977,0
183500,188,3,1,1040,1,0,1958,0
3.11E+05,169,3,1.75,1900,1.5,0,1903,0
2.63E+05,293,3,1.75,1660,1,0,1977,0
2.69E+05,419,3,1.75,1530,1,0,1986,0
1.60E+06,156,4,3.5,4280,2,0,2005,0
5.64E+05,426,4,2.5,2870,2,0,2004,0
4.25E+05,170,3,2.5,2540,2,0,1999,0
6.79E+05,189,4,2.75,2100,1.5,0,1928,0
4.10E+05,237,3,2,1740,1,0,1952,0
3.40E+05,292,4,2.5,2441,2,0,2007,0
3.60E+05,495,3,1.75,1810,1,0,1959,0
4.50E+05,139,3,1.5,2060,1,0,1953,0
5.52E+05,449,4,2.75,3160,1,0,1982,0
2.94E+05,216,4,2,2930,1.5,0,1965,0
663500,436,2,1,1310,1,0,1946,0
1.98E+06,190,6,4.5,4800,2,0,2007,0
175409,280,4,1.5,1450,1,0,1969,0
4.59E+05,387,4,3,1900,2,0,1954,2015
339950,133,3,1,1050,1.5,0,1906,0
3.93E+05,301,5,1.75,1610,1,0,1936,0
275500,177,2,1,720,1,0,1951,0
4.85E+05,467,3,1,1020,1,0,1955,0
2.50E+05,202,3,1,1250,1,0,1960,0
935100,302,4,3.5,3200,1,0,1980,0
2.45E+05,468,3,1,990,1,0,1959,0
6.70E+05,483,4,2.5,2850,2,0,1989,0
1.39E+06,345,3,3.5,4240,2,0,1994,0
4.40E+05,231,4,1.75,2800,1,0,1978,0
1.25E+06,280,2,2.5,2310,2,0,2006,0
2.03E+05,238,3,1.75,1490,1,0,1978,0
5.83E+05,243,4,2.5,1840,2,0,2005,0
5.75E+05,456,3,1,1740,1,0,1954,0
2.58E+06,264,4,3.5,3280,2,0,2011,0
1.60E+06,439,5,3.5,4050,2,0,1973,2005
312500,470,4,2.5,2160,2,0,1993,0
4.55E+05,222,3,2.75,2720,3,0,1986,0
1.31E+06,328,5,3,3650,1,0,1978,0
